make,model,year,fuel_type,engine_size,avg_consumption
Nissan,Frontier,2007,petrol,2.5,10.4
Nissan,Frontier,2008,petrol,2.5,10.4
Nissan,Frontier,2008,petrol,4.0,12.25
Nissan,Frontier,2009,petrol,2.5,10.4
Nissan,Frontier,2009,petrol,4.0,12.2
Nissan,Frontier,2010,petrol,2.5,10.4
Nissan,Frontier,2010,petrol,4.0,12.3
Nissan,Frontier,2011,petrol,2.5,10.35
Nissan,Frontier,2011,petrol,4.0,12.2
Nissan,Frontier,2012,petrol,2.5,10.35
Nissan,Frontier,2012,petrol,4.0,12.2
Nissan,Frontier,2013,petrol,2.5,10.25
Nissan,Frontier,2013,petrol,4.0,11.0
Nissan,Frontier,2014,petrol,2.5,10.25
Nissan,Frontier,2014,petrol,4.0,11.0
Nissan,Frontier,2015,petrol,2.5,11.8
Nissan,Frontier,2015,petrol,4.0,12.7
Nissan,Frontier,2016,petrol,2.5,11.7
Nissan,Frontier,2016,petrol,4.0,12.7
Nissan,Frontier,2017,petrol,2.5,11.8
Nissan,Frontier,2017,petrol,4.0,12.9
Nissan,Frontier,2018,petrol,2.5,11.85
Nissan,Frontier,2018,petrol,4.0,12.8
Nissan,Frontier,2019,petrol,2.5,12.3
Nissan,Frontier,2019,petrol,4.0,12.7
Nissan,Frontier,2020,petrol,3.8,11.6
Nissan,Frontier,2022,petrol,3.8,11.3
Nissan,Frontier,2023,petrol,3.8,11.1
Nissan,Frontier,2024,petrol,3.8,11.1
Nissan,Frontier,2025,petrol,3.8,11.6
Nissan,Frontier,2026,petrol,3.8,11.6
Nissan,Frontier 4WD,2010,petrol,4.0,12.55
Nissan,Frontier 4WD,2011,petrol,4.0,12.5
Nissan,Frontier 4WD,2012,petrol,4.0,12.55
Nissan,Frontier 4WD,2013,petrol,4.0,11.7
Nissan,Frontier 4WD,2014,petrol,4.0,11.7
Nissan,Frontier 4WD,2015,petrol,4.0,13.5
Nissan,Frontier 4WD,2016,petrol,4.0,13.5
Nissan,Frontier 4WD,2017,petrol,4.0,13.65
Nissan,Frontier 4WD,2018,petrol,4.0,13.7
Nissan,Frontier 4WD,2019,petrol,4.0,13.7
Nissan,Frontier 4WD,2020,petrol,3.8,12.2
Nissan,Frontier 4WD,2022,petrol,3.8,12.8
Nissan,Frontier 4WD,2023,petrol,3.8,12.6
Nissan,Frontier 4WD,2024,petrol,3.8,12.0
Nissan,Frontier 4WD,2025,petrol,3.8,12.3
Nissan,Frontier 4WD,2026,petrol,3.8,12.4
Nissan,Frontier 4WD (ISS),2023,petrol,3.8,12.0
Nissan,Frontier 4WD PRO-4X,2023,petrol,3.8,13.0
Nissan,Frontier 4WD PRO-4X,2024,petrol,3.8,12.4
Nissan,Frontier 4WD PRO-4X,2025,petrol,3.8,13.0
Nissan,Frontier 4WD PRO-4X,2026,petrol,3.8,12.9
Nissan,Frontier 4WD PRO-4X (ISS),2023,petrol,3.8,12.4
Nissan,Frontier 4X4,2008,petrol,4.0,12.55
Nissan,Frontier 4X4,2009,petrol,4.0,12.4
Nissan,Frontier V6,2005,petrol,4.0,12.35
Nissan,Frontier V6,2006,petrol,4.0,12.4
Nissan,Frontier V6,2007,petrol,4.0,12.3
Nissan,Frontier V6 4X4,2005,petrol,4.0,12.75
Nissan,Frontier V6 4X4,2006,petrol,4.0,12.8
Nissan,Frontier V6 4X4,2007,petrol,4.0,12.6
Nissan,GT-R,2010,petrol,3.8,11.9
Nissan,GT-R,2011,petrol,3.8,11.9
Nissan,GT-R,2012,petrol,3.8,11.3
Nissan,GT-R,2013,petrol,3.8,11.2
Nissan,GT-R,2014,petrol,3.8,11.2
Nissan,GT-R,2015,petrol,3.8,12.6
Nissan,GT-R,2016,petrol,3.8,12.6
Nissan,GT-R,2017,petrol,3.8,12.8
Nissan,GT-R,2018,petrol,3.8,12.8
Nissan,GT-R,2019,petrol,3.8,12.6
Nissan,GT-R,2020,petrol,3.8,12.8
Nissan,GT-R,2021,petrol,3.8,12.8
Nissan,GT-R,2023,petrol,3.8,12.8
Nissan,GT-R,2024,petrol,3.8,12.8
Nissan,GT-R Turbo,2009,petrol,3.8,11.5
Nissan,Juke,2011,petrol,1.6,7.15
Nissan,Juke,2012,petrol,1.6,7.1
Nissan,Juke,2013,petrol,1.6,7.1
Nissan,Juke,2014,petrol,1.6,7.1
Nissan,Juke,2015,petrol,1.6,7.8
Nissan,Juke,2016,petrol,1.6,7.85
Nissan,Juke,2017,petrol,1.6,8.0
Nissan,Juke AWD,2011,petrol,1.6,7.4
Nissan,Juke AWD,2012,petrol,1.6,7.4
Nissan,Juke AWD,2013,petrol,1.6,7.4
Nissan,Juke AWD,2014,petrol,1.6,7.4
Nissan,Juke AWD,2015,petrol,1.6,8.2
Nissan,Juke AWD,2016,petrol,1.6,8.2
Nissan,Juke AWD,2017,petrol,1.6,8.4
Nissan,Juke Nismo RS,2015,petrol,1.6,8.3
Nissan,Juke Nismo RS,2016,petrol,1.6,8.3
Nissan,Juke Nismo RS,2017,petrol,1.6,8.4
Nissan,Juke Nismo RS AWD,2015,petrol,1.6,8.8
Nissan,Juke Nismo RS AWD,2016,petrol,1.6,8.8
Nissan,Juke Nismo RS AWD,2017,petrol,1.6,8.9
Nissan,Kicks,2018,petrol,1.6,7.2
Nissan,Kicks,2019,petrol,1.6,7.2
Nissan,Kicks,2020,petrol,1.6,7.2
Nissan,Kicks,2021,petrol,1.6,7.2
Nissan,Kicks,2022,petrol,1.6,7.2
Nissan,Kicks,2023,petrol,1.6,7.2
Nissan,Kicks,2024,petrol,1.6,7.2
Nissan,Kicks,2025,petrol,2.0,7.4
Nissan,Kicks,2026,petrol,2.0,7.4
Nissan,Kicks AWD,2025,petrol,2.0,7.7
Nissan,Kicks AWD,2026,petrol,2.0,7.8
Nissan,Kicks Play,2025,petrol,1.6,7.2
Nissan,LEAF,2012,electric,,21.1
Nissan,LEAF,2013,electric,,21.1
Nissan,LEAF,2014,electric,,18.4
Nissan,LEAF,2015,electric,,18.4
Nissan,LEAF,2017,electric,,18.6
Nissan,LEAF,2018,electric,,18.8
Nissan,LEAF (24 kWh),2016,electric,,18.4
Nissan,LEAF (30 kWh),2016,electric,,18.6
Nissan,LEAF (40 kWh),2019,electric,,18.7
Nissan,LEAF (40 kWh),2020,electric,,18.9
Nissan,LEAF (40 kWh),2021,electric,,18.9
Nissan,LEAF (40 kWh),2022,electric,,18.9
Nissan,LEAF Platinum PLUS,2026,electric,,20.3
Nissan,LEAF S PLUS,2019,electric,,19.5
Nissan,LEAF S PLUS,2020,electric,,19.5
Nissan,LEAF S PLUS,2021,electric,,19.5
Nissan,LEAF S PLUS,2022,electric,,19.5
Nissan,LEAF S PLUS,2026,electric,,17.3
Nissan,LEAF SV,2024,electric,,18.9
Nissan,LEAF SV,2025,electric,,18.9
Nissan,LEAF SV PLUS,2024,electric,,19.1
Nissan,LEAF SV PLUS,2025,electric,,19.1
Nissan,LEAF SV PLUS,2026,electric,,18.4
Nissan,LEAF SV/SL PLUS,2019,electric,,20.0
Nissan,LEAF SV/SL PLUS,2020,electric,,20.0
Nissan,LEAF SV/SL PLUS,2021,electric,,20.0
Nissan,LEAF SV/SL PLUS,2022,electric,,20.0
Nissan,Maxima,2005,petrol,3.5,9.8
Nissan,Maxima,2006,petrol,3.5,9.8
Nissan,Maxima,2007,petrol,3.5,9.6
Nissan,Maxima,2008,petrol,3.5,9.7
Nissan,Maxima,2009,petrol,3.5,9.4
Nissan,Maxima,2010,petrol,3.5,9.5
Nissan,Maxima,2011,petrol,3.5,9.4
Nissan,Maxima,2012,petrol,3.5,9.4
Nissan,Maxima,2013,petrol,3.5,9.4
Nissan,Maxima,2014,petrol,3.5,9.5
Nissan,Maxima,2016,petrol,3.5,9.5
Nissan,Maxima,2017,petrol,3.5,9.6
Nissan,Maxima,2018,petrol,3.5,9.6
Nissan,Maxima,2019,petrol,3.5,9.9
Nissan,Maxima,2020,petrol,3.5,9.9
Nissan,Maxima,2021,petrol,3.5,9.9
Nissan,Maxima,2022,petrol,3.5,9.9
Nissan,Maxima,2023,petrol,3.5,9.9
Nissan,Micra,2015,petrol,1.6,7.75
Nissan,Micra,2016,petrol,1.6,7.75
Nissan,Micra,2017,petrol,1.6,7.9
Nissan,Micra,2018,petrol,1.6,7.95
Nissan,Micra,2019,petrol,1.6,7.95
Nissan,Murano,2005,petrol,3.5,10.3
Nissan,Murano,2006,petrol,3.5,10.3
Nissan,Murano,2007,petrol,3.5,10.3
Nissan,Murano,2015,petrol,3.5,9.8
Nissan,Murano,2016,petrol,3.5,9.8
Nissan,Murano,2017,petrol,3.5,9.8
Nissan,Murano,2018,petrol,3.5,9.8
Nissan,Murano,2019,petrol,3.5,10.2
Nissan,Murano,2020,petrol,3.5,10.2
Nissan,Murano,2021,petrol,3.5,10.2
Nissan,Murano AWD,2005,petrol,3.5,10.6
Nissan,Murano AWD,2006,petrol,3.5,10.6
Nissan,Murano AWD,2007,petrol,3.5,10.6
Nissan,Murano AWD,2009,petrol,3.5,10.4
Nissan,Murano AWD,2010,petrol,3.5,10.4
Nissan,Murano AWD,2011,petrol,3.5,10.2
Nissan,Murano AWD,2012,petrol,3.5,10.2
Nissan,Murano AWD,2013,petrol,3.5,10.3
Nissan,Murano AWD,2014,petrol,3.5,10.2
Nissan,Murano AWD,2015,petrol,3.5,9.9
Nissan,Murano AWD,2016,petrol,3.5,9.9
Nissan,Murano AWD,2017,petrol,3.5,9.9
Nissan,Murano AWD,2018,petrol,3.5,9.9
Nissan,Murano AWD,2019,petrol,3.5,10.4
Nissan,Murano AWD,2020,petrol,3.5,10.5
Nissan,Murano AWD,2021,petrol,3.5,10.5
Nissan,Murano AWD,2022,petrol,3.5,10.5
Nissan,Murano AWD,2023,petrol,3.5,10.6
Nissan,Murano AWD,2024,petrol,3.5,10.6
Nissan,Murano AWD,2025,petrol,2.0,9.7
Nissan,Murano AWD,2026,petrol,2.0,9.7
Nissan,NV200 Cargo Van,2013,petrol,2.0,8.0
Nissan,NV200 Cargo Van,2014,petrol,2.0,8.0
Nissan,NV200 Cargo Van,2015,petrol,2.0,9.4
Nissan,NV200 Cargo Van,2016,petrol,2.0,9.4
Nissan,NV200 Cargo Van,2017,petrol,2.0,9.4
Nissan,NV200 Cargo Van,2018,petrol,2.0,9.3
Nissan,NV200 Cargo Van,2019,petrol,2.0,9.3
Nissan,NV200 Cargo Van,2020,petrol,2.0,9.3
Nissan,NV200 Cargo Van,2021,petrol,2.0,9.5
Nissan,Pathfinder,2013,petrol,3.5,9.3
Nissan,Pathfinder,2014,petrol,3.5,9.2
Nissan,Pathfinder,2015,petrol,3.5,10.4
Nissan,Pathfinder,2016,petrol,3.5,10.4
Nissan,Pathfinder,2017,petrol,3.5,10.2
Nissan,Pathfinder,2018,petrol,3.5,10.2
Nissan,Pathfinder,2019,petrol,3.5,10.2
Nissan,Pathfinder,2020,petrol,3.5,10.2
Nissan,Pathfinder 4WD,2010,petrol,4.0,12.8
Nissan,Pathfinder 4WD,2011,petrol,4.0,12.8
Nissan,Pathfinder 4WD,2012,petrol,4.0,12.8
Nissan,Pathfinder 4WD,2013,petrol,3.5,9.5
Nissan,Pathfinder 4WD,2014,petrol,3.5,9.5
Nissan,Pathfinder 4WD,2015,petrol,3.5,10.7
Nissan,Pathfinder 4WD,2016,petrol,3.5,10.7
Nissan,Pathfinder 4WD,2017,petrol,3.5,10.7
Nissan,Pathfinder 4WD,2018,petrol,3.5,10.7
Nissan,Pathfinder 4WD,2019,petrol,3.5,10.7
Nissan,Pathfinder 4WD,2020,petrol,3.5,10.7
Nissan,Pathfinder 4WD,2022,petrol,3.5,10.5
Nissan,Pathfinder 4WD,2023,petrol,3.5,10.5
Nissan,Pathfinder 4WD,2024,petrol,3.5,10.6
Nissan,Pathfinder 4WD,2025,petrol,3.5,10.6
Nissan,Pathfinder 4WD,2026,petrol,3.5,10.8
Nissan,Pathfinder 4WD Platinum,2015,petrol,3.5,11.0
Nissan,Pathfinder 4WD Platinum,2016,petrol,3.5,11.0
Nissan,Pathfinder 4WD Platinum,2017,petrol,3.5,11.0
Nissan,Pathfinder 4WD Platinum,2018,petrol,3.5,11.0
Nissan,Pathfinder 4WD Platinum,2019,petrol,3.5,11.0
Nissan,Pathfinder 4WD Platinum,2020,petrol,3.5,11.0
Nissan,Pathfinder 4WD Rock Creek,2023,petrol,3.5,11.1
Nissan,Pathfinder 4WD Rock Creek,2024,petrol,3.5,11.1
Nissan,Pathfinder 4WD Rock Creek,2025,petrol,3.5,11.1
Nissan,Pathfinder 4WD Rock Creek,2026,petrol,3.5,11.2
Nissan,Pathfinder 4X4,2006,petrol,4.0,13.4
Nissan,Pathfinder 4X4,2007,petrol,4.0,13.1
Nissan,Pathfinder 4X4,2008,petrol,4.0,13.0
Nissan,Pathfinder 4X4,2008,petrol,5.6,14.5
Nissan,Pathfinder 4X4,2009,petrol,4.0,12.7
Nissan,Pathfinder 4X4,2009,petrol,5.6,14.3
Nissan,Pathfinder Hybrid 4WD,2014,hybrid,2.5,7.4
Nissan,Pathfinder Hybrid 4WD,2015,hybrid,2.5,8.8
Nissan,Qashqai,2017,petrol,2.0,8.8
Nissan,Qashqai,2018,petrol,2.0,8.8
Nissan,Qashqai,2019,petrol,2.0,8.7
Nissan,Qashqai,2020,petrol,2.0,8.8
Nissan,Qashqai,2021,petrol,2.0,8.65
Nissan,Qashqai,2022,petrol,2.0,8.65
Nissan,Qashqai,2023,petrol,2.0,8.2
Nissan,Qashqai AWD,2017,petrol,2.0,8.5
Nissan,Qashqai AWD,2018,petrol,2.0,8.5
Nissan,Qashqai AWD,2019,petrol,2.0,8.7
Nissan,Qashqai AWD,2020,petrol,2.0,8.7
Nissan,Qashqai AWD,2021,petrol,2.0,8.6
Nissan,Qashqai AWD,2022,petrol,2.0,8.6
Nissan,Qashqai AWD,2023,petrol,2.0,8.6
Nissan,Quest,2005,petrol,3.5,10.8
Nissan,Quest,2006,petrol,3.5,10.8
Nissan,Quest,2007,petrol,3.5,10.9
Nissan,Quest,2008,petrol,3.5,10.9
Nissan,Quest,2009,petrol,3.5,10.9
Nissan,Quest,2012,petrol,3.5,9.7
Nissan,Quest,2013,petrol,3.5,9.6
Nissan,Quest,2014,petrol,3.5,9.6
Nissan,Quest,2015,petrol,3.5,10.5
Nissan,Rogue,2008,petrol,2.5,8.3
Nissan,Rogue,2009,petrol,2.5,8.3
Nissan,Rogue,2010,petrol,2.5,8.3
Nissan,Rogue,2011,petrol,2.5,8.1
Nissan,Rogue,2012,petrol,2.5,8.1
Nissan,Rogue,2013,petrol,2.5,8.1
Nissan,Rogue,2014,petrol,2.5,7.1
Nissan,Rogue,2015,petrol,2.5,8.3
Nissan,Rogue,2016,petrol,2.5,8.2
Nissan,Rogue,2017,petrol,2.5,8.2
Nissan,Rogue,2018,petrol,2.5,8.2
Nissan,Rogue,2019,petrol,2.5,8.2
Nissan,Rogue,2020,petrol,2.5,8.2
Nissan,Rogue,2021,petrol,2.5,8.3
Nissan,Rogue,2022,petrol,1.5,7.2
Nissan,Rogue,2022,petrol,2.5,8.4
Nissan,Rogue,2023,petrol,1.5,7.2
Nissan,Rogue,2023,petrol,2.5,8.4
Nissan,Rogue,2024,petrol,1.5,7.2
Nissan,Rogue,2025,petrol,1.5,7.2
Nissan,Rogue,2026,petrol,1.5,7.4
Nissan,Rogue AWD,2008,petrol,2.5,8.7
Nissan,Rogue AWD,2009,petrol,2.5,8.6
Nissan,Rogue AWD,2010,petrol,2.5,8.8
Nissan,Rogue AWD,2011,petrol,2.5,8.6
Nissan,Rogue AWD,2012,petrol,2.5,8.8
Nissan,Rogue AWD,2013,petrol,2.5,8.8
Nissan,Rogue AWD,2014,petrol,2.5,7.3
Nissan,Rogue AWD,2015,petrol,2.5,8.5
Nissan,Rogue AWD,2016,petrol,2.5,8.6
Nissan,Rogue AWD,2017,petrol,2.5,8.6
Nissan,Rogue AWD,2018,petrol,2.5,8.7
Nissan,Rogue AWD,2019,petrol,2.5,8.8
Nissan,Rogue AWD,2020,petrol,2.5,8.7
Nissan,Rogue AWD,2021,petrol,2.5,8.3
Nissan,Rogue AWD,2022,petrol,1.5,7.6
Nissan,Rogue AWD,2022,petrol,2.5,8.3
Nissan,Rogue AWD,2023,petrol,1.5,7.6
Nissan,Rogue AWD,2023,petrol,2.5,8.3
Nissan,Rogue AWD,2024,petrol,1.5,7.6
Nissan,Rogue AWD,2025,petrol,1.5,7.6
Nissan,Rogue AWD,2026,petrol,1.5,7.6
Nissan,Rogue AWD Rock Creek,2026,petrol,1.5,8.0
Nissan,Rogue AWD SL/Platinum,2022,petrol,1.5,7.7
Nissan,Rogue AWD SL/Platinum,2023,petrol,1.5,7.7
Nissan,Rogue AWD SL/Platinum,2024,petrol,1.5,7.7
Nissan,Rogue Plug-in Hybrid,2026,hybrid,2.4,9.1
Nissan,Sentra,2005,petrol,1.8,7.4
Nissan,Sentra,2005,petrol,2.5,8.95
Nissan,Sentra,2006,petrol,1.8,7.45
Nissan,Sentra,2006,petrol,2.5,9.0
Nissan,Sentra,2007,petrol,2.0,7.35
Nissan,Sentra,2008,petrol,2.0,7.35
Nissan,Sentra,2008,petrol,2.5,8.1
Nissan,Sentra,2009,petrol,2.0,7.3
Nissan,Sentra,2009,petrol,2.5,8.05
Nissan,Sentra,2010,petrol,2.0,7.1
Nissan,Sentra,2010,petrol,2.5,8.1
Nissan,Sentra,2011,petrol,2.0,7.15
Nissan,Sentra,2011,petrol,2.5,8.1
Nissan,Sentra,2012,petrol,2.0,7.15
Nissan,Sentra,2012,petrol,2.5,8.1
Nissan,Sentra,2013,petrol,1.8,6.2
Nissan,Sentra,2014,petrol,1.8,6.25
Nissan,Sentra,2015,petrol,1.8,7.55
Nissan,Sentra,2016,petrol,1.8,7.55
Nissan,Sentra,2017,petrol,1.8,7.65
Nissan,Sentra,2018,petrol,1.8,7.65
Nissan,Sentra,2019,petrol,1.8,7.55
Nissan,Sentra,2020,petrol,2.0,7.55
Nissan,Sentra,2021,petrol,2.0,7.55
Nissan,Sentra,2022,petrol,2.0,7.5
Nissan,Sentra,2023,petrol,2.0,7.5
Nissan,Sentra,2024,petrol,2.0,7.35
Nissan,Sentra,2025,petrol,2.0,7.3
Nissan,Sentra (Turbo),2017,petrol,1.6,8.25
Nissan,Sentra (Turbo),2018,petrol,1.6,8.25
Nissan,Sentra (Turbo),2019,petrol,1.6,8.25
Nissan,Sentra Nismo,2017,petrol,1.6,8.7
Nissan,Sentra Nismo,2018,petrol,1.6,8.7
Nissan,Sentra Nismo,2019,petrol,1.6,8.7
Nissan,Sentra S,2026,petrol,2.0,7.1
Nissan,Sentra SL/SR,2026,petrol,2.0,7.2
Nissan,Sentra SR,2020,petrol,2.0,7.3
Nissan,Sentra SR,2021,petrol,2.0,7.7
Nissan,Sentra SR,2022,petrol,2.0,7.7
Nissan,Sentra SR,2023,petrol,2.0,7.7
Nissan,Sentra SR,2024,petrol,2.0,7.5
Nissan,Sentra SR,2025,petrol,2.0,7.55
Nissan,Sentra SV,2026,petrol,2.0,7.1
Nissan,Titan,2005,petrol,5.6,14.5
Nissan,Titan,2006,petrol,5.6,14.6
Nissan,Titan,2007,petrol,5.6,14.5
Nissan,Titan,2008,petrol,5.6,14.6
Nissan,Titan,2009,petrol,5.6,14.4
Nissan,Titan,2010,petrol,5.6,14.2
Nissan,Titan,2011,petrol,5.6,13.8
Nissan,Titan,2012,petrol,5.6,13.8
Nissan,Titan,2013,petrol,5.6,13.8
Nissan,Titan,2014,petrol,5.6,13.8
Nissan,Titan,2015,petrol,5.6,16.1
Nissan,Titan,2017,petrol,5.6,13.3
Nissan,Titan,2018,petrol,5.6,13.3
Nissan,Titan,2019,petrol,5.6,13.3
Nissan,Titan 4WD,2010,petrol,5.6,15.1
Nissan,Titan 4WD,2011,petrol,5.6,14.8
Nissan,Titan 4WD,2012,petrol,5.6,15.2
Nissan,Titan 4WD,2013,petrol,5.6,15.2
Nissan,Titan 4WD,2014,petrol,5.6,15.2
Nissan,Titan 4WD,2015,petrol,5.6,17.2
Nissan,Titan 4WD,2017,petrol,5.6,13.4
Nissan,Titan 4WD,2018,petrol,5.6,13.4
Nissan,Titan 4WD,2019,petrol,5.6,13.4
Nissan,Titan 4WD,2020,petrol,5.6,13.3
Nissan,Titan 4WD,2021,petrol,5.6,13.4
Nissan,Titan 4WD PRO-4X,2017,petrol,5.6,14.2
Nissan,Titan 4WD PRO-4X,2018,petrol,5.6,14.1
Nissan,Titan 4WD PRO-4X,2019,petrol,5.6,14.1
Nissan,Titan 4WD PRO-4X,2020,petrol,5.6,13.3
Nissan,Titan 4WD PRO-4X,2021,petrol,5.6,13.6
Nissan,Titan 4X4,2005,petrol,5.6,15.0
Nissan,Titan 4X4,2006,petrol,5.6,14.9
Nissan,Titan 4X4,2007,petrol,5.6,15.2
Nissan,Titan 4X4,2008,petrol,5.6,15.4
Nissan,Titan 4X4,2009,petrol,5.6,15.1
Nissan,Versa,2007,petrol,1.8,7.23
Nissan,Versa,2008,petrol,1.8,7.13
Nissan,Versa,2009,petrol,1.8,7.13
Nissan,Versa,2010,petrol,1.6,6.9
Nissan,Versa,2010,petrol,1.8,7.07
Nissan,Versa,2011,petrol,1.6,6.95
Nissan,Versa,2011,petrol,1.8,7.07
Nissan,Versa,2012,petrol,1.6,6.3
Nissan,Versa,2012,petrol,1.8,7.07
Nissan,Versa,2013,petrol,1.6,6.0
Nissan,Versa,2014,petrol,1.6,6.0
Nissan,Versa,2015,petrol,1.6,7.25
Nissan,Versa,2016,petrol,1.6,7.2
Nissan,Versa,2017,petrol,1.6,7.35
Nissan,Versa,2018,petrol,1.6,7.35
Nissan,Versa,2019,petrol,1.6,7.35
Nissan,Versa,2020,petrol,1.6,7.2
Nissan,Versa,2021,petrol,1.6,7.2
Nissan,Versa,2022,petrol,1.6,7.2
Nissan,Versa,2023,petrol,1.6,7.2
Nissan,Versa,2024,petrol,1.6,7.2
Nissan,Versa,2025,petrol,1.6,7.25
Nissan,X-Trail,2005,petrol,2.5,9.3
Nissan,X-Trail,2006,petrol,2.5,9.3
Nissan,X-Trail AWD,2005,petrol,2.5,9.55
Nissan,X-Trail AWD,2006,petrol,2.5,9.55
Nissan,Xterra 4WD,2010,petrol,4.0,12.25
Nissan,Xterra 4WD,2011,petrol,4.0,12.45
Nissan,Xterra 4WD,2012,petrol,4.0,12.45
Nissan,Xterra 4WD,2013,petrol,4.0,12.2
Nissan,Xterra 4WD,2014,petrol,4.0,12.25
Nissan,Xterra 4WD,2015,petrol,4.0,14.3
Nissan,Xterra 4X4,2006,petrol,4.0,12.7
Nissan,Xterra 4X4,2007,petrol,4.0,12.35
Nissan,Xterra 4X4,2008,petrol,4.0,12.3
Nissan,Xterra 4X4,2009,petrol,4.0,12.25
Nissan,Z,2023,petrol,3.0,11.25
Nissan,Z,2024,petrol,3.0,11.25
Nissan,Z,2025,petrol,3.0,11.25
Nissan,Z,2026,petrol,3.0,11.25
Nissan,Z NISMO,2024,petrol,3.0,12.2
Nissan,Z NISMO,2025,petrol,3.0,12.2
Nissan,Z Nismo,2026,petrol,3.0,12.2
Polestar,1,2021,hybrid,2.0,9.2
Polestar,2,2021,electric,,22.8
Polestar,2 BST Edition,2023,electric,,22.1
Polestar,2 Dual Motor,2022,electric,,23.5
Polestar,2 Dual Motor,2023,electric,,20.9
Polestar,"2 Dual Motor (19"" Wheels)",2024,electric,,19.7
Polestar,"2 Dual Motor (19"" Wheels)",2025,electric,,20.8
Polestar,"2 Dual Motor (20"" Wheels)",2024,electric,,20.5
Polestar,"2 Dual Motor (20"" Wheels)",2025,electric,,21.7
Polestar,2 Dual Motor Performance Pack,2023,electric,,20.9
Polestar,2 Dual Motor Performance Pack,2024,electric,,21.7
Polestar,2 Dual Motor Performance Pack,2025,electric,,22.9
Polestar,2 Single Motor,2022,electric,,19.6
Polestar,2 Single Motor,2023,electric,,19.6
Polestar,"2 Single Motor (19"" Wheels)",2024,electric,,18.2
Polestar,"2 Single Motor (19"" Wheels)",2025,electric,,18.4
Polestar,"2 Single Motor (20"" Wheels)",2024,electric,,18.6
Polestar,"2 Single Motor (20"" Wheels)",2025,electric,,19.2
Polestar,"3 Long Range Dual Motor (20"" Wheels)",2025,electric,,24.2
Polestar,"3 Long Range Dual Motor (20"" Wheels)",2026,electric,,23.6
Polestar,"3 Long Range Dual Motor (21"" Wheels)",2025,electric,,23.8
Polestar,"3 Long Range Dual Motor (21"" Wheels)",2026,electric,,23.3
Polestar,"3 Long Range Dual Motor (22"" Wheels)",2025,electric,,26.1
Polestar,"3 Long Range Dual Motor (22"" Wheels)",2026,electric,,25.8
Polestar,3 Long Range Dual Motor Performance Pack,2025,electric,,27.2
Polestar,3 Long Range Dual Motor Performance Pack,2026,electric,,25.8
Polestar,"3 Long Range Single Motor (20"" Wheels)",2025,electric,,22.4
Polestar,"3 Long Range Single Motor (20"" Wheels)",2026,electric,,22.1
Polestar,"3 Long Range Single Motor (21"" Wheels)",2025,electric,,21.9
Polestar,"3 Long Range Single Motor (21"" Wheels)",2026,electric,,21.6
Polestar,"3 Long Range Single Motor (22"" Wheels)",2025,electric,,23.0
Polestar,4 Long Range Dual Motor,2025,electric,,25.5
Polestar,4 Long Range Dual Motor,2026,electric,,24.9
Polestar,4 Long Range Dual Motor Performance,2026,electric,,27.3
Polestar,4 Long Range Single Motor,2025,electric,,23.0
Polestar,4 Long Range Single Motor,2026,electric,,21.7
Porsche,718 Boxster,2020,petrol,2.0,10.25
Porsche,718 Boxster,2021,petrol,2.0,10.25
Porsche,718 Boxster,2022,petrol,2.0,10.25
Porsche,718 Boxster,2023,petrol,2.0,10.45
Porsche,718 Boxster,2024,petrol,2.0,10.45
Porsche,718 Boxster,2025,petrol,2.0,10.45
Porsche,718 Boxster GTS,2023,petrol,4.0,11.65
Porsche,718 Boxster GTS,2025,petrol,4.0,11.65
Porsche,718 Boxster GTS 4.0,2021,petrol,4.0,11.65
Porsche,718 Boxster GTS 4.0,2022,petrol,4.0,11.65
Porsche,718 Boxster GTS 4.0,2024,petrol,4.0,11.65
Porsche,718 Boxster S,2020,petrol,2.5,11.05
Porsche,718 Boxster S,2021,petrol,2.5,11.05
Porsche,718 Boxster S,2022,petrol,2.5,11.05
Porsche,718 Boxster S,2023,petrol,2.5,11.05
Porsche,718 Boxster S,2024,petrol,2.5,11.05
Porsche,718 Boxster S,2025,petrol,2.5,11.05
Porsche,718 Boxster T,2020,petrol,2.0,10.3
Porsche,718 Boxster T,2021,petrol,2.0,10.3
Porsche,718 Boxster T,2022,petrol,2.0,10.3
Porsche,718 Boxster T,2023,petrol,2.0,10.3
Porsche,718 Cayman,2020,petrol,2.0,10.25
Porsche,718 Cayman,2021,petrol,2.0,10.25
Porsche,718 Cayman,2022,petrol,2.0,10.25
Porsche,718 Cayman,2023,petrol,2.0,10.45
Porsche,718 Cayman,2024,petrol,2.0,10.45
Porsche,718 Cayman,2025,petrol,2.0,10.45
Porsche,718 Cayman GT4,2020,petrol,4.0,12.5
Porsche,718 Cayman GT4,2021,petrol,4.0,11.9
Porsche,718 Cayman GT4,2022,petrol,4.0,11.9
Porsche,718 Cayman GT4,2023,petrol,4.0,11.95
Porsche,718 Cayman GTS,2023,petrol,4.0,11.65
Porsche,718 Cayman GTS,2025,petrol,4.0,11.65
Porsche,718 Cayman GTS 4.0,2021,petrol,4.0,11.65
Porsche,718 Cayman GTS 4.0,2022,petrol,4.0,11.65
Porsche,718 Cayman GTS 4.0,2024,petrol,4.0,11.65
Porsche,718 Cayman S,2020,petrol,2.5,11.05
Porsche,718 Cayman S,2021,petrol,2.5,11.05
Porsche,718 Cayman S,2022,petrol,2.5,11.05
